sku,product_slug,product_name,category,field_name,formal_value,candidate_value,candidate_basis,source_values,source_urls,source_statuses,conflict_statuses,source_text,manual_review_required,notes
GS-GYM-001,gym-equipment-cable-assembly,Gym Equipment Cable Assembly,gym-fitness-cables,end_b_thread,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-GYM-001,gym-equipment-cable-assembly,Gym Equipment Cable Assembly,gym-fitness-cables,end_b_dimensions,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-GYM-001,gym-equipment-cable-assembly,Gym Equipment Cable Assembly,gym-fitness-cables,breaking_load,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-GYM-001,gym-equipment-cable-assembly,Gym Equipment Cable Assembly,gym-fitness-cables,working_load,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-GYM-001,gym-equipment-cable-assembly,Gym Equipment Cable Assembly,gym-fitness-cables,load_unit,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-GYM-001,gym-equipment-cable-assembly,Gym Equipment Cable Assembly,gym-fitness-cables,applicable_standard,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-GYM-001,gym-equipment-cable-assembly,Gym Equipment Cable Assembly,gym-fitness-cables,moq,1000 pcs,1000 pcs,accepted,1000 pcs,https://www.wireropeassy.com/gym-fitness-cable/gym-cable-assembly.html,accepted,none,"Stainless steel 304 or 316; black, red, blue and other colors; loop, weight-stack bolt, marine eye and ball-stopper configurations; MOQ 1000 pcs; normal lead time 15 days.",yes-before-approval,Formal accepted value copied for internal comparison.
GS-GYM-001,gym-equipment-cable-assembly,Gym Equipment Cable Assembly,gym-fitness-cables,sample_lead_time,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-GYM-001,gym-equipment-cable-assembly,Gym Equipment Cable Assembly,gym-fitness-cables,production_lead_time,15 days,15 days,accepted,15 days,https://www.wireropeassy.com/gym-fitness-cable/gym-cable-assembly.html,accepted,none,"Stainless steel 304 or 316; black, red, blue and other colors; loop, weight-stack bolt, marine eye and ball-stopper configurations; MOQ 1000 pcs; normal lead time 15 days.",yes-before-approval,Formal accepted value copied for internal comparison.
GS-GYM-001,gym-equipment-cable-assembly,Gym Equipment Cable Assembly,gym-fitness-cables,packaging,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-GYM-001,gym-equipment-cable-assembly,Gym Equipment Cable Assembly,gym-fitness-cables,customization_options,Loop End;Weight Stack Bolt;Marine Eye;Ball Stopper;Color;Shape,Loop End;Weight Stack Bolt;Marine Eye;Ball Stopper;Color;Shape,accepted,Loop End;Weight Stack Bolt;Marine Eye;Ball Stopper;Color;Shape,https://www.wireropeassy.com/gym-fitness-cable/gym-cable-assembly.html,accepted,none,"Stainless steel 304 or 316; black, red, blue and other colors; loop, weight-stack bolt, marine eye and ball-stopper configurations; MOQ 1000 pcs; normal lead time 15 days.",yes-before-approval,Formal accepted value copied for internal comparison.
GS-GYM-001,gym-equipment-cable-assembly,Gym Equipment Cable Assembly,gym-fitness-cables,drawing_file,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-GYM-001,gym-equipment-cable-assembly,Gym Equipment Cable Assembly,gym-fitness-cables,datasheet_file,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-GYM-002,weight-stack-cable-assembly,Weight Stack Cable Assembly,gym-fitness-cables,construction,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-GYM-002,weight-stack-cable-assembly,Weight Stack Cable Assembly,gym-fitness-cables,material,Stainless Steel,Stainless Steel,accepted,Stainless Steel,https://www.wireropeassy.com/gym-fitness-cable/gym-cable-assembly.html,accepted,none,"Loop end; weight-stack bolt with shank ball end, 1/2-13 or 3/8-13 thread and 1.25 in bolt length; stainless steel 304 or 316; MOQ 1000 pcs; normal lead time 15 days.",yes-before-approval,Formal accepted value copied for internal comparison.
GS-GYM-002,weight-stack-cable-assembly,Weight Stack Cable Assembly,gym-fitness-cables,material_grade,AISI 304;AISI 316,AISI 304;AISI 316,accepted,AISI 304;AISI 316,https://www.wireropeassy.com/gym-fitness-cable/gym-cable-assembly.html,accepted,none,"Loop end; weight-stack bolt with shank ball end, 1/2-13 or 3/8-13 thread and 1.25 in bolt length; stainless steel 304 or 316; MOQ 1000 pcs; normal lead time 15 days.",yes-before-approval,Formal accepted value copied for internal comparison.
GS-GYM-002,weight-stack-cable-assembly,Weight Stack Cable Assembly,gym-fitness-cables,wire_rope_diameter_min_mm,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-GYM-002,weight-stack-cable-assembly,Weight Stack Cable Assembly,gym-fitness-cables,wire_rope_diameter_max_mm,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-GYM-002,weight-stack-cable-assembly,Weight Stack Cable Assembly,gym-fitness-cables,coating_material,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-GYM-002,weight-stack-cable-assembly,Weight Stack Cable Assembly,gym-fitness-cables,coating_color,Black;Red;Blue;Custom,Black;Red;Blue;Custom,accepted,Black;Red;Blue;Custom,https://www.wireropeassy.com/gym-fitness-cable/gym-cable-assembly.html,accepted,none,"Loop end; weight-stack bolt with shank ball end, 1/2-13 or 3/8-13 thread and 1.25 in bolt length; stainless steel 304 or 316; MOQ 1000 pcs; normal lead time 15 days.",yes-before-approval,Formal accepted value copied for internal comparison.
GS-GYM-002,weight-stack-cable-assembly,Weight Stack Cable Assembly,gym-fitness-cables,finished_diameter_min_mm,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-GYM-002,weight-stack-cable-assembly,Weight Stack Cable Assembly,gym-fitness-cables,finished_diameter_max_mm,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-GYM-002,weight-stack-cable-assembly,Weight Stack Cable Assembly,gym-fitness-cables,length_min_mm,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-GYM-002,weight-stack-cable-assembly,Weight Stack Cable Assembly,gym-fitness-cables,length_max_mm,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-GYM-002,weight-stack-cable-assembly,Weight Stack Cable Assembly,gym-fitness-cables,length_tolerance,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-GYM-002,weight-stack-cable-assembly,Weight Stack Cable Assembly,gym-fitness-cables,core,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-GYM-002,weight-stack-cable-assembly,Weight Stack Cable Assembly,gym-fitness-cables,lay_direction,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-GYM-002,weight-stack-cable-assembly,Weight Stack Cable Assembly,gym-fitness-cables,surface_finish,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-GYM-002,weight-stack-cable-assembly,Weight Stack Cable Assembly,gym-fitness-cables,end_a_type,Loop End,Loop End,accepted,Loop End,https://www.wireropeassy.com/gym-fitness-cable/gym-cable-assembly.html,accepted,none,"Loop end; weight-stack bolt with shank ball end, 1/2-13 or 3/8-13 thread and 1.25 in bolt length; stainless steel 304 or 316; MOQ 1000 pcs; normal lead time 15 days.",yes-before-approval,Formal accepted value copied for internal comparison.
GS-GYM-002,weight-stack-cable-assembly,Weight Stack Cable Assembly,gym-fitness-cables,end_a_thread,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-GYM-002,weight-stack-cable-assembly,Weight Stack Cable Assembly,gym-fitness-cables,end_a_dimensions,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-GYM-002,weight-stack-cable-assembly,Weight Stack Cable Assembly,gym-fitness-cables,end_b_type,Weight Stack Bolt with Shank Ball End,Weight Stack Bolt with Shank Ball End,accepted,Weight Stack Bolt with Shank Ball End,https://www.wireropeassy.com/gym-fitness-cable/gym-cable-assembly.html,accepted,none,"Loop end; weight-stack bolt with shank ball end, 1/2-13 or 3/8-13 thread and 1.25 in bolt length; stainless steel 304 or 316; MOQ 1000 pcs; normal lead time 15 days.",yes-before-approval,Formal accepted value copied for internal comparison.
GS-GYM-002,weight-stack-cable-assembly,Weight Stack Cable Assembly,gym-fitness-cables,end_b_thread,1/2-13;3/8-13,1/2-13;3/8-13,accepted,1/2-13;3/8-13,https://www.wireropeassy.com/gym-fitness-cable/gym-cable-assembly.html,accepted,none,"Loop end; weight-stack bolt with shank ball end, 1/2-13 or 3/8-13 thread and 1.25 in bolt length; stainless steel 304 or 316; MOQ 1000 pcs; normal lead time 15 days.",yes-before-approval,Formal accepted value copied for internal comparison.
GS-GYM-002,weight-stack-cable-assembly,Weight Stack Cable Assembly,gym-fitness-cables,end_b_dimensions,Bolt length 1.25 in,Bolt length 1.25 in,accepted,Bolt length 1.25 in,https://www.wireropeassy.com/gym-fitness-cable/gym-cable-assembly.html,accepted,none,"Loop end; weight-stack bolt with shank ball end, 1/2-13 or 3/8-13 thread and 1.25 in bolt length; stainless steel 304 or 316; MOQ 1000 pcs; normal lead time 15 days.",yes-before-approval,Formal accepted value copied for internal comparison.
GS-GYM-002,weight-stack-cable-assembly,Weight Stack Cable Assembly,gym-fitness-cables,breaking_load,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-GYM-002,weight-stack-cable-assembly,Weight Stack Cable Assembly,gym-fitness-cables,working_load,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-GYM-002,weight-stack-cable-assembly,Weight Stack Cable Assembly,gym-fitness-cables,load_unit,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-GYM-002,weight-stack-cable-assembly,Weight Stack Cable Assembly,gym-fitness-cables,applicable_standard,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-GYM-002,weight-stack-cable-assembly,Weight Stack Cable Assembly,gym-fitness-cables,moq,1000 pcs,1000 pcs,accepted,1000 pcs,https://www.wireropeassy.com/gym-fitness-cable/gym-cable-assembly.html,accepted,none,"Loop end; weight-stack bolt with shank ball end, 1/2-13 or 3/8-13 thread and 1.25 in bolt length; stainless steel 304 or 316; MOQ 1000 pcs; normal lead time 15 days.",yes-before-approval,Formal accepted value copied for internal comparison.
GS-GYM-002,weight-stack-cable-assembly,Weight Stack Cable Assembly,gym-fitness-cables,sample_lead_time,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-GYM-002,weight-stack-cable-assembly,Weight Stack Cable Assembly,gym-fitness-cables,production_lead_time,15 days,15 days,accepted,15 days,https://www.wireropeassy.com/gym-fitness-cable/gym-cable-assembly.html,accepted,none,"Loop end; weight-stack bolt with shank ball end, 1/2-13 or 3/8-13 thread and 1.25 in bolt length; stainless steel 304 or 316; MOQ 1000 pcs; normal lead time 15 days.",yes-before-approval,Formal accepted value copied for internal comparison.
GS-GYM-002,weight-stack-cable-assembly,Weight Stack Cable Assembly,gym-fitness-cables,packaging,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-GYM-002,weight-stack-cable-assembly,Weight Stack Cable Assembly,gym-fitness-cables,customization_options,Thread Size;Loop End;Weight Stack Bolt;Color;Shape,Thread Size;Loop End;Weight Stack Bolt;Color;Shape,accepted,Thread Size;Loop End;Weight Stack Bolt;Color;Shape,https://www.wireropeassy.com/gym-fitness-cable/gym-cable-assembly.html,accepted,none,"Loop end; weight-stack bolt with shank ball end, 1/2-13 or 3/8-13 thread and 1.25 in bolt length; stainless steel 304 or 316; MOQ 1000 pcs; normal lead time 15 days.",yes-before-approval,Formal accepted value copied for internal comparison.
GS-GYM-002,weight-stack-cable-assembly,Weight Stack Cable Assembly,gym-fitness-cables,drawing_file,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-GYM-002,weight-stack-cable-assembly,Weight Stack Cable Assembly,gym-fitness-cables,datasheet_file,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-GYM-003,pvc-coated-gym-cable,PVC Coated Gym Cable,gym-fitness-cables,construction,7x19,7x19,accepted,7x19,https://www.wireropeassy.com/wire-rope-sling/stainless-fall-prevention-wire-rope-sling.html,accepted,none,Galvanized steel cable; 7*19 construction; 2.0 mm cable; 81 in or customized length; eyelet snap hook and nylon ball options; MOQ 500 pcs; sample 3-10 days; production 15-25 days; standard export carton or customer requirement.,yes-before-approval,Formal accepted value copied for internal comparison.
GS-GYM-003,pvc-coated-gym-cable,PVC Coated Gym Cable,gym-fitness-cables,material,Galvanized Steel,Galvanized Steel,accepted,Galvanized Steel,https://www.wireropeassy.com/wire-rope-sling/stainless-fall-prevention-wire-rope-sling.html,accepted,none,Galvanized steel cable; 7*19 construction; 2.0 mm cable; 81 in or customized length; eyelet snap hook and nylon ball options; MOQ 500 pcs; sample 3-10 days; production 15-25 days; standard export carton or customer requirement.,yes-before-approval,Formal accepted value copied for internal comparison.
GS-GYM-003,pvc-coated-gym-cable,PVC Coated Gym Cable,gym-fitness-cables,material_grade,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-GYM-003,pvc-coated-gym-cable,PVC Coated Gym Cable,gym-fitness-cables,wire_rope_diameter_min_mm,2,2,accepted,2,https://www.wireropeassy.com/wire-rope-sling/stainless-fall-prevention-wire-rope-sling.html,accepted,none,Galvanized steel cable; 7*19 construction; 2.0 mm cable; 81 in or customized length; eyelet snap hook and nylon ball options; MOQ 500 pcs; sample 3-10 days; production 15-25 days; standard export carton or customer requirement.,yes-before-approval,Formal accepted value copied for internal comparison.
GS-GYM-003,pvc-coated-gym-cable,PVC Coated Gym Cable,gym-fitness-cables,wire_rope_diameter_max_mm,2,2,accepted,2,https://www.wireropeassy.com/wire-rope-sling/stainless-fall-prevention-wire-rope-sling.html,accepted,none,Galvanized steel cable; 7*19 construction; 2.0 mm cable; 81 in or customized length; eyelet snap hook and nylon ball options; MOQ 500 pcs; sample 3-10 days; production 15-25 days; standard export carton or customer requirement.,yes-before-approval,Formal accepted value copied for internal comparison.
GS-GYM-003,pvc-coated-gym-cable,PVC Coated Gym Cable,gym-fitness-cables,coating_material,TBD,CONFLICT: Vinyl || Nylon,conflict-options,vinyl coated || nylon pulley gym cable,https://www.wireropeassy.com/wire-rope-sling/stainless-fall-prevention-wire-rope-sling.html,tbd,same-page-conflict,The title identifies the product as black vinyl coated. || The same title also describes the product as nylon pulley gym cable.,yes,Unresolved source conflict; keep every listed option and do not publish without manual selection.
GS-GYM-003,pvc-coated-gym-cable,PVC Coated Gym Cable,gym-fitness-cables,coating_color,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-GYM-003,pvc-coated-gym-cable,PVC Coated Gym Cable,gym-fitness-cables,finished_diameter_min_mm,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-GYM-003,pvc-coated-gym-cable,PVC Coated Gym Cable,gym-fitness-cables,finished_diameter_max_mm,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-GYM-003,pvc-coated-gym-cable,PVC Coated Gym Cable,gym-fitness-cables,length_min_mm,2057.4,2057.4,accepted,2057.4,https://www.wireropeassy.com/wire-rope-sling/stainless-fall-prevention-wire-rope-sling.html,accepted,none,Galvanized steel cable; 7*19 construction; 2.0 mm cable; 81 in or customized length; eyelet snap hook and nylon ball options; MOQ 500 pcs; sample 3-10 days; production 15-25 days; standard export carton or customer requirement.,yes-before-approval,Formal accepted value copied for internal comparison.
GS-GYM-003,pvc-coated-gym-cable,PVC Coated Gym Cable,gym-fitness-cables,length_max_mm,2057.4,2057.4,accepted,2057.4,https://www.wireropeassy.com/wire-rope-sling/stainless-fall-prevention-wire-rope-sling.html,accepted,none,Galvanized steel cable; 7*19 construction; 2.0 mm cable; 81 in or customized length; eyelet snap hook and nylon ball options; MOQ 500 pcs; sample 3-10 days; production 15-25 days; standard export carton or customer requirement.,yes-before-approval,Formal accepted value copied for internal comparison.
GS-GYM-003,pvc-coated-gym-cable,PVC Coated Gym Cable,gym-fitness-cables,length_tolerance,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-GYM-003,pvc-coated-gym-cable,PVC Coated Gym Cable,gym-fitness-cables,core,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-GYM-003,pvc-coated-gym-cable,PVC Coated Gym Cable,gym-fitness-cables,lay_direction,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-GYM-003,pvc-coated-gym-cable,PVC Coated Gym Cable,gym-fitness-cables,surface_finish,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-GYM-003,pvc-coated-gym-cable,PVC Coated Gym Cable,gym-fitness-cables,end_a_type,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-GYM-003,pvc-coated-gym-cable,PVC Coated Gym Cable,gym-fitness-cables,end_a_thread,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-GYM-003,pvc-coated-gym-cable,PVC Coated Gym Cable,gym-fitness-cables,end_a_dimensions,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-GYM-003,pvc-coated-gym-cable,PVC Coated Gym Cable,gym-fitness-cables,end_b_type,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-GYM-003,pvc-coated-gym-cable,PVC Coated Gym Cable,gym-fitness-cables,end_b_thread,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-GYM-003,pvc-coated-gym-cable,PVC Coated Gym Cable,gym-fitness-cables,end_b_dimensions,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-GYM-003,pvc-coated-gym-cable,PVC Coated Gym Cable,gym-fitness-cables,breaking_load,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-GYM-003,pvc-coated-gym-cable,PVC Coated Gym Cable,gym-fitness-cables,working_load,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-GYM-003,pvc-coated-gym-cable,PVC Coated Gym Cable,gym-fitness-cables,load_unit,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-GYM-003,pvc-coated-gym-cable,PVC Coated Gym Cable,gym-fitness-cables,applicable_standard,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-GYM-003,pvc-coated-gym-cable,PVC Coated Gym Cable,gym-fitness-cables,moq,500 pcs,500 pcs,accepted,500 pcs,https://www.wireropeassy.com/wire-rope-sling/stainless-fall-prevention-wire-rope-sling.html,accepted,none,Galvanized steel cable; 7*19 construction; 2.0 mm cable; 81 in or customized length; eyelet snap hook and nylon ball options; MOQ 500 pcs; sample 3-10 days; production 15-25 days; standard export carton or customer requirement.,yes-before-approval,Formal accepted value copied for internal comparison.
GS-GYM-003,pvc-coated-gym-cable,PVC Coated Gym Cable,gym-fitness-cables,sample_lead_time,3-10 days,3-10 days,accepted,3-10 days,https://www.wireropeassy.com/wire-rope-sling/stainless-fall-prevention-wire-rope-sling.html,accepted,none,Galvanized steel cable; 7*19 construction; 2.0 mm cable; 81 in or customized length; eyelet snap hook and nylon ball options; MOQ 500 pcs; sample 3-10 days; production 15-25 days; standard export carton or customer requirement.,yes-before-approval,Formal accepted value copied for internal comparison.
GS-GYM-003,pvc-coated-gym-cable,PVC Coated Gym Cable,gym-fitness-cables,production_lead_time,15-25 days,15-25 days,accepted,15-25 days,https://www.wireropeassy.com/wire-rope-sling/stainless-fall-prevention-wire-rope-sling.html,accepted,none,Galvanized steel cable; 7*19 construction; 2.0 mm cable; 81 in or customized length; eyelet snap hook and nylon ball options; MOQ 500 pcs; sample 3-10 days; production 15-25 days; standard export carton or customer requirement.,yes-before-approval,Formal accepted value copied for internal comparison.
GS-GYM-003,pvc-coated-gym-cable,PVC Coated Gym Cable,gym-fitness-cables,packaging,Standard export carton;According to customer requirement,Standard export carton;According to customer requirement,accepted,Standard export carton;According to customer requirement,https://www.wireropeassy.com/wire-rope-sling/stainless-fall-prevention-wire-rope-sling.html,accepted,none,Galvanized steel cable; 7*19 construction; 2.0 mm cable; 81 in or customized length; eyelet snap hook and nylon ball options; MOQ 500 pcs; sample 3-10 days; production 15-25 days; standard export carton or customer requirement.,yes-before-approval,Formal accepted value copied for internal comparison.
GS-GYM-003,pvc-coated-gym-cable,PVC Coated Gym Cable,gym-fitness-cables,customization_options,Length;Eyelet Snap Hook;Nylon Ball,Length;Eyelet Snap Hook;Nylon Ball,accepted,Length;Eyelet Snap Hook;Nylon Ball,https://www.wireropeassy.com/wire-rope-sling/stainless-fall-prevention-wire-rope-sling.html,accepted,none,Galvanized steel cable; 7*19 construction; 2.0 mm cable; 81 in or customized length; eyelet snap hook and nylon ball options; MOQ 500 pcs; sample 3-10 days; production 15-25 days; standard export carton or customer requirement.,yes-before-approval,Formal accepted value copied for internal comparison.
GS-GYM-003,pvc-coated-gym-cable,PVC Coated Gym Cable,gym-fitness-cables,drawing_file,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-GYM-003,pvc-coated-gym-cable,PVC Coated Gym Cable,gym-fitness-cables,datasheet_file,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-GYM-004,fitness-cable-with-ball-end,Fitness Cable with Ball End,gym-fitness-cables,construction,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-GYM-004,fitness-cable-with-ball-end,Fitness Cable with Ball End,gym-fitness-cables,material,Stainless Steel,Stainless Steel,accepted,Stainless Steel,https://www.wireropeassy.com/gym-fitness-cable/gym-cable-assembly.html,accepted,none,"Large ball stopper 1.75 in and small plastic ball stopper 1.25 in; stainless steel 304 or 316; black, red, blue and other colors; MOQ 1000 pcs; normal lead time 15 days.",yes-before-approval,Formal accepted value copied for internal comparison.
GS-GYM-004,fitness-cable-with-ball-end,Fitness Cable with Ball End,gym-fitness-cables,material_grade,AISI 304;AISI 316,AISI 304;AISI 316,accepted,AISI 304;AISI 316,https://www.wireropeassy.com/gym-fitness-cable/gym-cable-assembly.html,accepted,none,"Large ball stopper 1.75 in and small plastic ball stopper 1.25 in; stainless steel 304 or 316; black, red, blue and other colors; MOQ 1000 pcs; normal lead time 15 days.",yes-before-approval,Formal accepted value copied for internal comparison.
GS-GYM-004,fitness-cable-with-ball-end,Fitness Cable with Ball End,gym-fitness-cables,wire_rope_diameter_min_mm,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-GYM-004,fitness-cable-with-ball-end,Fitness Cable with Ball End,gym-fitness-cables,wire_rope_diameter_max_mm,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-GYM-004,fitness-cable-with-ball-end,Fitness Cable with Ball End,gym-fitness-cables,coating_material,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-GYM-004,fitness-cable-with-ball-end,Fitness Cable with Ball End,gym-fitness-cables,coating_color,Black;Red;Blue;Custom,Black;Red;Blue;Custom,accepted,Black;Red;Blue;Custom,https://www.wireropeassy.com/gym-fitness-cable/gym-cable-assembly.html,accepted,none,"Large ball stopper 1.75 in and small plastic ball stopper 1.25 in; stainless steel 304 or 316; black, red, blue and other colors; MOQ 1000 pcs; normal lead time 15 days.",yes-before-approval,Formal accepted value copied for internal comparison.
GS-GYM-004,fitness-cable-with-ball-end,Fitness Cable with Ball End,gym-fitness-cables,finished_diameter_min_mm,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-GYM-004,fitness-cable-with-ball-end,Fitness Cable with Ball End,gym-fitness-cables,finished_diameter_max_mm,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-GYM-004,fitness-cable-with-ball-end,Fitness Cable with Ball End,gym-fitness-cables,length_min_mm,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-GYM-004,fitness-cable-with-ball-end,Fitness Cable with Ball End,gym-fitness-cables,length_max_mm,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-GYM-004,fitness-cable-with-ball-end,Fitness Cable with Ball End,gym-fitness-cables,length_tolerance,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-GYM-004,fitness-cable-with-ball-end,Fitness Cable with Ball End,gym-fitness-cables,core,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-GYM-004,fitness-cable-with-ball-end,Fitness Cable with Ball End,gym-fitness-cables,lay_direction,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-GYM-004,fitness-cable-with-ball-end,Fitness Cable with Ball End,gym-fitness-cables,surface_finish,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-GYM-004,fitness-cable-with-ball-end,Fitness Cable with Ball End,gym-fitness-cables,end_a_type,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-GYM-004,fitness-cable-with-ball-end,Fitness Cable with Ball End,gym-fitness-cables,end_a_thread,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-GYM-004,fitness-cable-with-ball-end,Fitness Cable with Ball End,gym-fitness-cables,end_a_dimensions,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-GYM-004,fitness-cable-with-ball-end,Fitness Cable with Ball End,gym-fitness-cables,end_b_type,Ball Stopper,Ball Stopper,accepted,Ball Stopper,https://www.wireropeassy.com/gym-fitness-cable/gym-cable-assembly.html,accepted,none,"Large ball stopper 1.75 in and small plastic ball stopper 1.25 in; stainless steel 304 or 316; black, red, blue and other colors; MOQ 1000 pcs; normal lead time 15 days.",yes-before-approval,Formal accepted value copied for internal comparison.
GS-GYM-004,fitness-cable-with-ball-end,Fitness Cable with Ball End,gym-fitness-cables,end_b_thread,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-GYM-004,fitness-cable-with-ball-end,Fitness Cable with Ball End,gym-fitness-cables,end_b_dimensions,1.25 in OD;1.75 in OD,1.25 in OD;1.75 in OD,accepted,1.25 in OD;1.75 in OD,https://www.wireropeassy.com/gym-fitness-cable/gym-cable-assembly.html,accepted,none,"Large ball stopper 1.75 in and small plastic ball stopper 1.25 in; stainless steel 304 or 316; black, red, blue and other colors; MOQ 1000 pcs; normal lead time 15 days.",yes-before-approval,Formal accepted value copied for internal comparison.
GS-GYM-004,fitness-cable-with-ball-end,Fitness Cable with Ball End,gym-fitness-cables,breaking_load,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-GYM-004,fitness-cable-with-ball-end,Fitness Cable with Ball End,gym-fitness-cables,working_load,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-GYM-004,fitness-cable-with-ball-end,Fitness Cable with Ball End,gym-fitness-cables,load_unit,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-GYM-004,fitness-cable-with-ball-end,Fitness Cable with Ball End,gym-fitness-cables,applicable_standard,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-GYM-004,fitness-cable-with-ball-end,Fitness Cable with Ball End,gym-fitness-cables,moq,1000 pcs,1000 pcs,accepted,1000 pcs,https://www.wireropeassy.com/gym-fitness-cable/gym-cable-assembly.html,accepted,none,"Large ball stopper 1.75 in and small plastic ball stopper 1.25 in; stainless steel 304 or 316; black, red, blue and other colors; MOQ 1000 pcs; normal lead time 15 days.",yes-before-approval,Formal accepted value copied for internal comparison.
GS-GYM-004,fitness-cable-with-ball-end,Fitness Cable with Ball End,gym-fitness-cables,sample_lead_time,TBD,TBD,no-source,,,,,,yes,No source value available; remains TBD.
GS-GYM-004,fitness-cable-with-ball-end,Fitness Cable with Ball End,gym-fitness-cables,production_lead_time,15 days,15 days,accepted,15 days,https://www.wireropeassy.com/gym-fitness-cable/gym-cable-assembly.html,accepted,none,"Large ball stopper 1.75 in and small plastic ball stopper 1.25 in; stainless steel 304 or 316; black, red, blue and other colors; MOQ 1000 pcs; normal lead time 15 days.",yes-before-approval,Formal accepted value copied for internal comparison.
